Chemin_image,Taille_image,Chemin_masque,Taille_masque
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_305.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_305.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_306.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_306.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_307.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_307.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_309.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_309.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_31.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_31.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_310.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_310.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_311.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_311.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_312.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_312.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_313.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_313.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_314.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_314.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_315.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_315.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_316.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_316.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_317.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_317.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_318.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_318.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_319.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_319.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_320.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_320.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_321.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_321.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_322.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_322.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_323.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_323.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_324.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_324.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_325.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_325.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_326.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_326.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_327.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_327.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_328.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_328.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_329.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_329.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_33.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_33.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_330.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_330.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_332.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_332.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_333.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_333.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_334.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_334.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_335.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_335.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_336.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_336.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_337.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_337.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_338.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_338.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_339.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_339.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_34.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_34.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_340.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_340.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_341.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_341.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_342.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_342.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_187.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_187.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_199.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_199.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_21.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_21.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_221.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_221.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_233.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_233.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_245.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_245.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_273.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_273.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_285.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_285.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_297.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_297.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_308.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_308.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_32.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_32.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_275_v_(video_8952.mp4)_s_0_f_967.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_275_v_(video_8952.mp4)_s_0_f_967.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_285_v_(video_9266.mp4)_s_0_f_4.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_285_v_(video_9266.mp4)_s_0_f_4.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_288_v_(video_9404.mp4)_s_0_f_28.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_288_v_(video_9404.mp4)_s_0_f_28.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_291_v_(video_9624.mp4)_s_0_f_2240.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_291_v_(video_9624.mp4)_s_0_f_2240.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_294_v_(video_9684.mp4)_s_0_f_2829.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_294_v_(video_9684.mp4)_s_0_f_2829.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_294_v_(video_9684.mp4)_s_0_f_2989.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_294_v_(video_9684.mp4)_s_0_f_2989.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_294_v_(video_9737.mp4)_s_0_f_0.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_294_v_(video_9737.mp4)_s_0_f_0.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_294_v_(video_9737.mp4)_s_0_f_239.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_294_v_(video_9737.mp4)_s_0_f_239.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_294_v_(video_9737.mp4)_s_0_f_380.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_294_v_(video_9737.mp4)_s_0_f_380.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_294_v_(video_9737.mp4)_s_0_f_520.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_294_v_(video_9737.mp4)_s_0_f_520.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_31_v_(video_998.mp4)_s_0_f_142.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_31_v_(video_998.mp4)_s_0_f_142.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_344.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_344.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_345.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_345.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_346.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_346.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_347.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_347.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_348.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_348.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_349.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_349.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_35.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_35.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_350.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_350.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_351.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_351.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_352.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_352.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_353.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_353.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_354.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_354.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_356.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_356.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_357.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_357.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_358.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_358.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_359.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_359.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_36.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_36.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_360.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_360.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_37.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_37.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_38.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_38.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_39.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_39.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_4.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_4.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_40.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_40.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_41.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_41.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_43.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_43.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_44.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_44.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_45.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_45.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_46.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_46.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_47.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_47.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_48.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_48.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_49.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_49.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_5.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_5.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_50.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_50.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_51.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_51.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_52.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_52.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_53.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_53.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_55.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_55.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_56.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_56.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_57.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_57.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_330_v_(video_10597.mp4)_s_0_f_58.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_330_v_(video_10597.mp4)_s_0_f_58.png,"(640, 360)"
